route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
51295,4,5173140,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173126,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173141,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173127,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173142,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173128,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173143,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173129,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173144,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173130,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173145,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173131,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173146,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173132,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173147,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173133,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173148,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173134,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173149,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173119,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173150,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173117,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173151,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173118,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173152,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173116,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
51295,4,5173153,Olympus Cove (Wasatch Blvd P+R),,1,1154278,226489,1,1
51295,4,5173155,Olympus Cove (Wasatch Blvd P+R),,1,1154276,226489,1,1
51295,4,5173154,Olympus Cove (Wasatch Blvd P+R),,1,1154279,226489,1,1
51295,4,5173156,Olympus Cove (Wasatch Blvd P+R),,1,1154277,226489,1,1
2343,4,5173259,Murray Central Station,,0,1154296,226490,1,1
2343,4,5173260,Murray Central Station,,0,1154295,226490,1,1
2343,4,5173261,Murray Central Station,,0,1154294,226490,1,1
2343,4,5173237,Murray Central Station,,0,1154299,226490,1,1
2343,4,5173244,Murray Central Station,,0,1154293,226490,1,1
2343,4,5173256,Murray Central Station,,0,1154297,226490,1,1
2343,4,5173234,Murray Central Station,,0,1154298,226490,1,1
2343,4,5173239,Murray Central Station,,0,1154300,226490,1,1
2343,4,5173253,Murray Central Station,,0,1154296,226490,1,1
2343,4,5173258,Murray Central Station,,0,1154295,226490,1,1
2343,4,5173251,Murray Central Station,,0,1154294,226490,1,1
2343,4,5173233,Murray Central Station,,0,1154299,226490,1,1
2343,4,5173248,Murray Central Station,,0,1154293,226490,1,1
2343,4,5173246,Murray Central Station,,0,1154297,226490,1,1
2343,4,5173242,Murray Central Station,,0,1154298,226490,1,1
2343,4,5173238,Murray Central Station,,0,1154300,226490,1,1
2343,4,5173243,Murray Central Station,,0,1154296,226490,1,1
2343,4,5173255,Murray Central Station,,0,1154295,226490,1,1
2343,4,5173235,Murray Central Station,,0,1154294,226490,1,1
2343,4,5173240,Murray Central Station,,0,1154299,226490,1,1
2343,4,5173254,Murray Central Station,,0,1154293,226490,1,1
2343,4,5173257,Murray Central Station,,0,1154297,226490,1,1
2343,4,5173250,Murray Central Station,,0,1154298,226490,1,1
2343,4,5173232,Murray Central Station,,0,1154300,226490,1,1
2343,4,5173249,Murray Central Station,,0,1154296,226490,1,1
2343,4,5173247,Murray Central Station,,0,1154295,226490,1,1
2343,4,5173241,Murray Central Station,,0,1154294,226490,1,1
2343,4,5173245,Murray Central Station,,0,1154293,226490,1,1
2343,4,5173236,Murray Central Station,,0,1154298,226490,1,1
2343,4,5173252,Murray Central Station,,0,1154296,226490,1,1
2343,4,5173262,Murray Central Station,,0,1154294,226490,1,1
2343,4,5173263,Murray Central Station,,0,1154293,226490,1,1
2343,4,5173291,Olympus Cove (Wasatch Blvd P+R),,1,1154294,226491,1,1
2343,4,5173292,Olympus Cove (Wasatch Blvd P+R),,1,1154299,226491,1,1
2343,4,5173293,Olympus Cove (Wasatch Blvd P+R),,1,1154293,226491,1,1
2343,4,5173294,Olympus Cove (Wasatch Blvd P+R),,1,1154297,226491,1,1
2343,4,5173266,Olympus Cove (Wasatch Blvd P+R),,1,1154298,226491,1,1
2343,4,5173271,Olympus Cove (Wasatch Blvd P+R),,1,1154300,226491,1,1
2343,4,5173285,Olympus Cove (Wasatch Blvd P+R),,1,1154296,226491,1,1
2343,4,5173290,Olympus Cove (Wasatch Blvd P+R),,1,1154295,226491,1,1
2343,4,5173283,Olympus Cove (Wasatch Blvd P+R),,1,1154294,226491,1,1
2343,4,5173265,Olympus Cove (Wasatch Blvd P+R),,1,1154299,226491,1,1
2343,4,5173279,Olympus Cove (Wasatch Blvd P+R),,1,1154293,226491,1,1
2343,4,5173277,Olympus Cove (Wasatch Blvd P+R),,1,1154297,226491,1,1
2343,4,5173274,Olympus Cove (Wasatch Blvd P+R),,1,1154298,226491,1,1
2343,4,5173270,Olympus Cove (Wasatch Blvd P+R),,1,1154300,226491,1,1
2343,4,5173275,Olympus Cove (Wasatch Blvd P+R),,1,1154296,226491,1,1
2343,4,5173287,Olympus Cove (Wasatch Blvd P+R),,1,1154295,226491,1,1
2343,4,5173267,Olympus Cove (Wasatch Blvd P+R),,1,1154294,226491,1,1
2343,4,5173272,Olympus Cove (Wasatch Blvd P+R),,1,1154299,226491,1,1
2343,4,5173286,Olympus Cove (Wasatch Blvd P+R),,1,1154293,226491,1,1
2343,4,5173289,Olympus Cove (Wasatch Blvd P+R),,1,1154297,226491,1,1
2343,4,5173282,Olympus Cove (Wasatch Blvd P+R),,1,1154298,226491,1,1
2343,4,5173264,Olympus Cove (Wasatch Blvd P+R),,1,1154300,226491,1,1
2343,4,5173280,Olympus Cove (Wasatch Blvd P+R),,1,1154296,226491,1,1
2343,4,5173278,Olympus Cove (Wasatch Blvd P+R),,1,1154295,226491,1,1
2343,4,5173273,Olympus Cove (Wasatch Blvd P+R),,1,1154294,226491,1,1
2343,4,5173269,Olympus Cove (Wasatch Blvd P+R),,1,1154299,226491,1,1
2343,4,5173276,Olympus Cove (Wasatch Blvd P+R),,1,1154293,226491,1,1
2343,4,5173288,Olympus Cove (Wasatch Blvd P+R),,1,1154297,226491,1,1
2343,4,5173268,Olympus Cove (Wasatch Blvd P+R),,1,1154298,226491,1,1
2343,4,5173284,Olympus Cove (Wasatch Blvd P+R),,1,1154296,226491,1,1
2343,4,5173281,Olympus Cove (Wasatch Blvd P+R),,1,1154294,226491,1,1
2343,4,5173295,Olympus Cove (Wasatch Blvd P+R),,1,1154293,226491,1,1
2343,4,5173296,Olympus Cove (Wasatch Blvd P+R),,1,1154298,226491,1,1
44246,4,5173342,South Jordan Station,,0,1154236,226492,1,1
44246,4,5173340,South Jordan Station,,0,1153931,226492,1,1
44246,4,5173332,South Jordan Station,,0,1154237,226492,1,1
44246,4,5173336,South Jordan Station,,0,1154238,226492,1,1
44246,4,5173334,South Jordan Station,,0,1154236,226492,1,1
44246,4,5173339,South Jordan Station,,0,1153931,226492,1,1
44246,4,5173330,South Jordan Station,,0,1154237,226492,1,1
44246,4,5173341,South Jordan Station,,0,1154238,226492,1,1
44246,4,5173333,South Jordan Station,,0,1154236,226492,1,1
44246,4,5173337,South Jordan Station,,0,1153931,226492,1,1
44246,4,5173335,South Jordan Station,,0,1154237,226492,1,1
44246,4,5173329,South Jordan Station,,0,1154238,226492,1,1
44246,4,5173338,South Jordan Station,,0,1154236,226492,1,1
44246,4,5173331,South Jordan Station,,0,1153931,226492,1,1
44246,4,5173344,South Jordan Station,,0,1154237,226492,1,1
44246,4,5173343,South Jordan Station,,0,1154238,226492,1,1
44246,4,5173359,Murray Central Station,,1,1153931,226493,1,1
44246,4,5173354,Murray Central Station,,1,1154237,226493,1,1
44246,4,5173345,Murray Central Station,,1,1154238,226493,1,1
44246,4,5173351,Murray Central Station,,1,1154236,226493,1,1
44246,4,5173356,Murray Central Station,,1,1153931,226493,1,1
44246,4,5173347,Murray Central Station,,1,1154237,226493,1,1
44246,4,5173358,Murray Central Station,,1,1154238,226493,1,1
44246,4,5173349,Murray Central Station,,1,1154236,226493,1,1
44246,4,5173352,Murray Central Station,,1,1153931,226493,1,1
44246,4,5173350,Murray Central Station,,1,1154237,226493,1,1
44246,4,5173355,Murray Central Station,,1,1154238,226493,1,1
44246,4,5173346,Murray Central Station,,1,1154236,226493,1,1
44246,4,5173357,Murray Central Station,,1,1153931,226493,1,1
44246,4,5173348,Murray Central Station,,1,1154237,226493,1,1
44246,4,5173353,Murray Central Station,,1,1154238,226493,1,1
44246,4,5173360,Murray Central Station,,1,1154236,226493,1,1
2061,4,5173399,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173405,West Kearns (6200 S + 5600 W),,0,1154303,226494,1,1
2061,4,5173402,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173398,West Kearns (6200 S + 5600 W),,0,1154303,226494,1,1
2061,4,5173401,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173397,West Kearns (6200 S + 5600 W),,0,1154303,226494,1,1
2061,4,5173400,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173396,West Kearns (6200 S + 5600 W),,0,1154303,226494,1,1
2061,4,5173404,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173395,West Kearns (6200 S + 5600 W),,0,1154303,226494,1,1
2061,4,5173393,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173403,West Kearns (6200 S + 5600 W),,0,1154303,226494,1,1
2061,4,5173394,West Kearns (6200 S + 5600 W),,0,1154304,226494,1,1
2061,4,5173419,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173413,Fashion Place West Station,,1,1154303,226495,1,1
2061,4,5173414,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173410,Fashion Place West Station,,1,1154303,226495,1,1
2061,4,5173418,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173412,Fashion Place West Station,,1,1154303,226495,1,1
2061,4,5173417,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173411,Fashion Place West Station,,1,1154303,226495,1,1
2061,4,5173416,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173409,Fashion Place West Station,,1,1154303,226495,1,1
2061,4,5173406,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173415,Fashion Place West Station,,1,1154303,226495,1,1
2061,4,5173408,Fashion Place West Station,,1,1154304,226495,1,1
2061,4,5173407,Fashion Place West Station,,1,1154303,226495,1,1
2069,4,5173466,Cottonwood Corporate Center,,0,1155901,226496,1,1
2069,4,5173467,Cottonwood Corporate Center,,0,1155902,226496,1,1
2069,4,5173456,Cottonwood Corporate Center,,0,1155903,226496,1,1
2069,4,5173468,Cottonwood Corporate Center,,0,1155901,226496,1,1
2069,4,5173464,Cottonwood Corporate Center,,0,1155902,226496,1,1
2069,4,5173469,Cottonwood Corporate Center,,0,1155904,226496,1,1
2069,4,5173454,Cottonwood Corporate Center,,0,1155901,226496,1,1
2069,4,5173470,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173458,Cottonwood Corporate Center,,0,1155906,226496,1,1
2069,4,5173471,Cottonwood Corporate Center,,0,1155904,226496,1,1
2069,4,5173461,Cottonwood Corporate Center,,0,1155907,226496,1,1
2069,4,5173472,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173455,Cottonwood Corporate Center,,0,1155903,226496,1,1
2069,4,5173473,Cottonwood Corporate Center,,0,1155904,226496,1,1
2069,4,5173457,Cottonwood Corporate Center,,0,1155902,226496,1,1
2069,4,5173474,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173463,Cottonwood Corporate Center,,0,1155901,226496,1,1
2069,4,5173475,Cottonwood Corporate Center,,0,1155904,226496,1,1
2069,4,5173453,Cottonwood Corporate Center,,0,1155906,226496,1,1
2069,4,5173476,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173460,Cottonwood Corporate Center,,0,1155907,226496,1,1
2069,4,5173477,Cottonwood Corporate Center,,0,1155904,226496,1,1
2069,4,5173462,Cottonwood Corporate Center,,0,1155903,226496,1,1
2069,4,5173478,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173452,Cottonwood Corporate Center,,0,1155902,226496,1,1
2069,4,5173479,Cottonwood Corporate Center,,0,1155903,226496,1,1
2069,4,5173459,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173480,Cottonwood Corporate Center,,0,1155902,226496,1,1
2069,4,5173465,Cottonwood Corporate Center,,0,1155906,226496,1,1
2069,4,5173481,Cottonwood Corporate Center,,0,1155905,226496,1,1
2069,4,5173482,Cottonwood Corporate Center,,0,1155907,226496,1,1
2069,4,5173487,Midvale Fort Union Station,,1,1155903,226497,1,1
2069,4,5173497,Midvale Fort Union Station,,1,1155901,226497,1,1
2069,4,5173494,Midvale Fort Union Station,,1,1155902,226497,1,1
2069,4,5173498,Midvale Fort Union Station,,1,1155904,226497,1,1
2069,4,5173486,Midvale Fort Union Station,,1,1155901,226497,1,1
2069,4,5173499,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173490,Midvale Fort Union Station,,1,1155906,226497,1,1
2069,4,5173500,Midvale Fort Union Station,,1,1155904,226497,1,1
2069,4,5173493,Midvale Fort Union Station,,1,1155907,226497,1,1
2069,4,5173501,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173483,Midvale Fort Union Station,,1,1155903,226497,1,1
2069,4,5173502,Midvale Fort Union Station,,1,1155904,226497,1,1
2069,4,5173491,Midvale Fort Union Station,,1,1155902,226497,1,1
2069,4,5173503,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173492,Midvale Fort Union Station,,1,1155901,226497,1,1
2069,4,5173504,Midvale Fort Union Station,,1,1155904,226497,1,1
2069,4,5173485,Midvale Fort Union Station,,1,1155906,226497,1,1
2069,4,5173505,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173489,Midvale Fort Union Station,,1,1155907,226497,1,1
2069,4,5173506,Midvale Fort Union Station,,1,1155904,226497,1,1
2069,4,5173495,Midvale Fort Union Station,,1,1155903,226497,1,1
2069,4,5173507,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173484,Midvale Fort Union Station,,1,1155902,226497,1,1
2069,4,5173508,Midvale Fort Union Station,,1,1155903,226497,1,1
2069,4,5173488,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173509,Midvale Fort Union Station,,1,1155902,226497,1,1
2069,4,5173496,Midvale Fort Union Station,,1,1155906,226497,1,1
2069,4,5173510,Midvale Fort Union Station,,1,1155905,226497,1,1
2069,4,5173512,Midvale Fort Union Station,,1,1155907,226497,1,1
2069,4,5173511,Midvale Fort Union Station,,1,1155901,226497,1,1
2069,4,5173513,Midvale Fort Union Station,,1,1155905,226497,1,1
20160,4,5173559,Holladay (Cottonwood Corporate Center),,0,1155904,226498,1,1
20160,4,5173549,Holladay (Cottonwood Corporate Center),,0,1155906,226498,1,1
20160,4,5173554,Holladay (Cottonwood Corporate Center),,0,1155907,226498,1,1
20160,4,5173558,Holladay (Cottonwood Corporate Center),,0,1155903,226498,1,1
20160,4,5173548,Holladay (Cottonwood Corporate Center),,0,1155902,226498,1,1
20160,4,5173553,Holladay (Cottonwood Corporate Center),,0,1155901,226498,1,1
20160,4,5173557,Holladay (Cottonwood Corporate Center),,0,1155906,226498,1,1
20160,4,5173547,Holladay (Cottonwood Corporate Center),,0,1155907,226498,1,1
20160,4,5173552,Holladay (Cottonwood Corporate Center),,0,1155903,226498,1,1
20160,4,5173556,Holladay (Cottonwood Corporate Center),,0,1155902,226498,1,1
20160,4,5173546,Holladay (Cottonwood Corporate Center),,0,1155901,226498,1,1
20160,4,5173551,Holladay (Cottonwood Corporate Center),,0,1155906,226498,1,1
20160,4,5173555,Holladay (Cottonwood Corporate Center),,0,1155907,226498,1,1
20160,4,5173545,Holladay (Cottonwood Corporate Center),,0,1155901,226498,1,1
20160,4,5173550,Holladay (Cottonwood Corporate Center),,0,1155903,226498,1,1
20160,4,5173575,North Temple Station,,1,1155904,226499,1,1
20160,4,5173564,North Temple Station,,1,1155906,226499,1,1
20160,4,5173569,North Temple Station,,1,1155907,226499,1,1
20160,4,5173574,North Temple Station,,1,1155903,226499,1,1
20160,4,5173563,North Temple Station,,1,1155902,226499,1,1
20160,4,5173568,North Temple Station,,1,1155901,226499,1,1
20160,4,5173573,North Temple Station,,1,1155906,226499,1,1
20160,4,5173562,North Temple Station,,1,1155907,226499,1,1
20160,4,5173567,North Temple Station,,1,1155903,226499,1,1
20160,4,5173572,North Temple Station,,1,1155902,226499,1,1
20160,4,5173561,North Temple Station,,1,1155901,226499,1,1
20160,4,5173565,North Temple Station,,1,1155906,226499,1,1
20160,4,5173571,North Temple Station,,1,1155907,226499,1,1
20160,4,5173560,North Temple Station,,1,1155901,226499,1,1
20160,4,5173566,North Temple Station,,1,1155903,226499,1,1
20160,4,5173570,North Temple Station,,1,1155902,226499,1,1
27613,4,5173668,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173669,Fashion Place West Station,,0,1154336,226500,1,1
27613,4,5173670,Fashion Place West Station,,0,1154335,226500,1,1
27613,4,5173671,Fashion Place West Station,,0,1154334,226500,1,1
27613,4,5173672,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173673,Fashion Place West Station,,0,1154332,226500,1,1
27613,4,5173674,Fashion Place West Station,,0,1154330,226500,1,1
27613,4,5173675,Fashion Place West Station,,0,1154331,226500,1,1
27613,4,5173676,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173677,Fashion Place West Station,,0,1154336,226500,1,1
27613,4,5173678,Fashion Place West Station,,0,1154328,226500,1,1
27613,4,5173679,Fashion Place West Station,,0,1154335,226500,1,1
27613,4,5173680,Fashion Place West Station,,0,1154327,226500,1,1
27613,4,5173681,Fashion Place West Station,,0,1154334,226500,1,1
27613,4,5173682,Fashion Place West Station,,0,1154326,226500,1,1
27613,4,5173683,Fashion Place West Station,,0,1154333,226500,1,1
27613,4,5173684,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173685,Fashion Place West Station,,0,1154332,226500,1,1
27613,4,5173686,Fashion Place West Station,,0,1154330,226500,1,1
27613,4,5173687,Fashion Place West Station,,0,1154331,226500,1,1
27613,4,5173688,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173689,Fashion Place West Station,,0,1154336,226500,1,1
27613,4,5173690,Fashion Place West Station,,0,1154328,226500,1,1
27613,4,5173691,Fashion Place West Station,,0,1154335,226500,1,1
27613,4,5173692,Fashion Place West Station,,0,1154327,226500,1,1
27613,4,5173693,Fashion Place West Station,,0,1154334,226500,1,1
27613,4,5173694,Fashion Place West Station,,0,1154326,226500,1,1
27613,4,5173695,Fashion Place West Station,,0,1154333,226500,1,1
27613,4,5173696,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173697,Fashion Place West Station,,0,1154332,226500,1,1
27613,4,5173698,Fashion Place West Station,,0,1154330,226500,1,1
27613,4,5173699,Fashion Place West Station,,0,1154331,226500,1,1
27613,4,5173700,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173701,Fashion Place West Station,,0,1154336,226500,1,1
27613,4,5173702,Fashion Place West Station,,0,1154328,226500,1,1
27613,4,5173703,Fashion Place West Station,,0,1154335,226500,1,1
27613,4,5173704,Fashion Place West Station,,0,1154327,226500,1,1
27613,4,5173705,Fashion Place West Station,,0,1154334,226500,1,1
27613,4,5173706,Fashion Place West Station,,0,1154326,226500,1,1
27613,4,5173707,Fashion Place West Station,,0,1154333,226500,1,1
27613,4,5173708,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173709,Fashion Place West Station,,0,1154332,226500,1,1
27613,4,5173710,Fashion Place West Station,,0,1154330,226500,1,1
27613,4,5173711,Fashion Place West Station,,0,1154331,226500,1,1
27613,4,5173712,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173713,Fashion Place West Station,,0,1154336,226500,1,1
27613,4,5173714,Fashion Place West Station,,0,1154328,226500,1,1
27613,4,5173715,Fashion Place West Station,,0,1154335,226500,1,1
27613,4,5173716,Fashion Place West Station,,0,1154327,226500,1,1
27613,4,5173717,Fashion Place West Station,,0,1154334,226500,1,1
27613,4,5173718,Fashion Place West Station,,0,1154326,226500,1,1
27613,4,5173719,Fashion Place West Station,,0,1154333,226500,1,1
27613,4,5173720,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173721,Fashion Place West Station,,0,1154332,226500,1,1
27613,4,5173722,Fashion Place West Station,,0,1154330,226500,1,1
27613,4,5173723,Fashion Place West Station,,0,1154331,226500,1,1
27613,4,5173724,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173725,Fashion Place West Station,,0,1154328,226500,1,1
27613,4,5173726,Fashion Place West Station,,0,1154327,226500,1,1
27613,4,5173727,Fashion Place West Station,,0,1154326,226500,1,1
27613,4,5173728,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173729,Fashion Place West Station,,0,1154330,226500,1,1
27613,4,5173730,Fashion Place West Station,,0,1154329,226500,1,1
27613,4,5173731,Fashion Place West Station,,0,1154328,226500,1,1
27613,4,5173732,Fashion Place West Station,,0,1154327,226500,1,1
27613,4,5173733,Fashion Place West Station,,0,1154326,226500,1,1
27613,4,5173734,Fashion Place West Station,,0,1154325,226500,1,1
27613,4,5173735,Salt Lake Central Station,,1,1154335,226501,1,1
27613,4,5173736,Salt Lake Central Station,,1,1154334,226501,1,1
27613,4,5173737,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173738,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173739,Salt Lake Central Station,,1,1154329,226501,1,1
27613,4,5173740,Salt Lake Central Station,,1,1154336,226501,1,1
27613,4,5173741,Salt Lake Central Station,,1,1154328,226501,1,1
27613,4,5173742,Salt Lake Central Station,,1,1154335,226501,1,1
27613,4,5173743,Salt Lake Central Station,,1,1154327,226501,1,1
27613,4,5173744,Salt Lake Central Station,,1,1154334,226501,1,1
27613,4,5173745,Salt Lake Central Station,,1,1154326,226501,1,1
27613,4,5173746,Salt Lake Central Station,,1,1154333,226501,1,1
27613,4,5173747,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173748,Salt Lake Central Station,,1,1154332,226501,1,1
27613,4,5173749,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173750,Salt Lake Central Station,,1,1154331,226501,1,1
27613,4,5173751,Salt Lake Central Station,,1,1154329,226501,1,1
27613,4,5173752,Salt Lake Central Station,,1,1154336,226501,1,1
27613,4,5173753,Salt Lake Central Station,,1,1154328,226501,1,1
27613,4,5173754,Salt Lake Central Station,,1,1154335,226501,1,1
27613,4,5173755,Salt Lake Central Station,,1,1154327,226501,1,1
27613,4,5173756,Salt Lake Central Station,,1,1154334,226501,1,1
27613,4,5173757,Salt Lake Central Station,,1,1154326,226501,1,1
27613,4,5173758,Salt Lake Central Station,,1,1154333,226501,1,1
27613,4,5173759,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173760,Salt Lake Central Station,,1,1154332,226501,1,1
27613,4,5173761,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173762,Salt Lake Central Station,,1,1154331,226501,1,1
27613,4,5173763,Salt Lake Central Station,,1,1154329,226501,1,1
27613,4,5173764,Salt Lake Central Station,,1,1154336,226501,1,1
27613,4,5173765,Salt Lake Central Station,,1,1154328,226501,1,1
27613,4,5173766,Salt Lake Central Station,,1,1154335,226501,1,1
27613,4,5173767,Salt Lake Central Station,,1,1154327,226501,1,1
27613,4,5173768,Salt Lake Central Station,,1,1154334,226501,1,1
27613,4,5173769,Salt Lake Central Station,,1,1154326,226501,1,1
27613,4,5173770,Salt Lake Central Station,,1,1154333,226501,1,1
27613,4,5173771,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173772,Salt Lake Central Station,,1,1154332,226501,1,1
27613,4,5173773,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173774,Salt Lake Central Station,,1,1154331,226501,1,1
27613,4,5173775,Salt Lake Central Station,,1,1154329,226501,1,1
27613,4,5173776,Salt Lake Central Station,,1,1154336,226501,1,1
27613,4,5173777,Salt Lake Central Station,,1,1154328,226501,1,1
27613,4,5173778,Salt Lake Central Station,,1,1154335,226501,1,1
27613,4,5173779,Salt Lake Central Station,,1,1154327,226501,1,1
27613,4,5173780,Salt Lake Central Station,,1,1154334,226501,1,1
27613,4,5173781,Salt Lake Central Station,,1,1154326,226501,1,1
27613,4,5173782,Salt Lake Central Station,,1,1154333,226501,1,1
27613,4,5173783,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173784,Salt Lake Central Station,,1,1154332,226501,1,1
27613,4,5173785,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173786,Salt Lake Central Station,,1,1154331,226501,1,1
27613,4,5173787,Salt Lake Central Station,,1,1154329,226501,1,1
27613,4,5173788,Salt Lake Central Station,,1,1154336,226501,1,1
27613,4,5173789,Salt Lake Central Station,,1,1154328,226501,1,1
27613,4,5173790,Salt Lake Central Station,,1,1154335,226501,1,1
27613,4,5173791,Salt Lake Central Station,,1,1154327,226501,1,1
27613,4,5173792,Salt Lake Central Station,,1,1154326,226501,1,1
27613,4,5173793,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173794,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173795,Salt Lake Central Station,,1,1154329,226501,1,1
27613,4,5173796,Salt Lake Central Station,,1,1154328,226501,1,1
27613,4,5173797,Salt Lake Central Station,,1,1154327,226501,1,1
27613,4,5173798,Salt Lake Central Station,,1,1154326,226501,1,1
27613,4,5173799,Salt Lake Central Station,,1,1154325,226501,1,1
27613,4,5173800,Salt Lake Central Station,,1,1154330,226501,1,1
27613,4,5173801,Salt Lake Central Station,,1,1154329,226501,1,1
32878,4,5173833,Midvale Center Station,,0,1154341,226502,1,1
32878,4,5173834,Midvale Center Station,,0,1154345,226502,1,1
32878,4,5173835,Midvale Center Station,,0,1154344,226502,1,1
32878,4,5173836,Midvale Center Station,,0,1154343,226502,1,1
32878,4,5173837,Midvale Center Station,,0,1154342,226502,1,1
32878,4,5173838,Midvale Center Station,,0,1154340,226502,1,1
32878,4,5173839,Midvale Center Station,,0,1154341,226502,1,1
32878,4,5173840,Midvale Center Station,,0,1154345,226502,1,1
32878,4,5173841,Midvale Center Station,,0,1154344,226502,1,1
32878,4,5173842,Midvale Center Station,,0,1154343,226502,1,1
32878,4,5173843,Midvale Center Station,,0,1154342,226502,1,1
32878,4,5173844,Midvale Center Station,,0,1154340,226502,1,1
32878,4,5173845,Midvale Center Station,,0,1154341,226502,1,1
