trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5907110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114748511,shp-309-51,0,0
4294100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114642510,shp-309-51,0,0
6600120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114846512,shp-309-51,0,0
3675050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113792505,shp-309-51,0,0
6191050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113791505,shp-309-51,0,0
3675120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114850512,shp-309-51,0,0
657060,309,19,"GENEVA STREET - LAKESHORE ROAD",,0,113397506,shp-309-51,0,0
5081060,309,19,"GENEVA STREET - LAKESHORE ROAD",,0,113399506,shp-309-51,0,0
6191110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114747511,shp-309-51,0,0
5081120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114850512,shp-309-51,0,0
657110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114746511,shp-309-51,0,0
7952020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113283502,shp-309-51,0,0
6191120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114849512,shp-309-51,0,0
7952060,309,19,"GENEVA STREET - LAKESHORE ROAD",,0,113397506,shp-309-51,0,0
657020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113283502,shp-309-51,0,0
8603090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114495509,shp-309-51,0,0
657050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113790505,shp-309-51,0,0
8603120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114846512,shp-309-51,0,0
657120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114848512,shp-309-51,0,0
657090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114497509,shp-309-51,0,0
6742090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114498509,shp-309-51,0,0
657100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114644510,shp-309-51,0,0
6742110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114747511,shp-309-51,0,0
4249050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113791505,shp-309-51,0,0
6600020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113281502,shp-309-51,0,0
4249090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114498509,shp-309-51,0,0
6600060,309,19,"GENEVA STREET - LAKESHORE ROAD",,0,113402506,shp-309-51,0,0
4249100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114645510,shp-309-51,0,0
6600110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114744511,shp-309-51,0,0
4249110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114747511,shp-309-51,0,0
6742020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113284502,shp-309-51,0,0
4453100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114646510,shp-309-51,0,0
6742050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113791505,shp-309-51,0,0
4453120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114850512,shp-309-51,0,0
6191060,309,19,"GENEVA STREET - LAKESHORE ROAD",,0,113396506,shp-309-51,0,0
3987050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113789505,shp-309-51,0,0
6191100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114645510,shp-309-51,0,0
3987110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114745511,shp-309-51,0,0
7952090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114497509,shp-309-51,0,0
4453090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114499509,shp-309-51,0,0
7952100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114644510,shp-309-51,0,0
5081020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113285502,shp-309-51,0,0
7952120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114848512,shp-309-51,0,0
5081050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113792505,shp-309-51,0,0
7967020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113282502,shp-309-51,0,0
5081090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114499509,shp-309-51,0,0
7967090,309,1,"GENEVA STREET - LAKESHORE ROAD",,0,114496509,shp-309-51,0,0
5081100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114646510,shp-309-51,0,0
234120,309,16,"GENEVA STREET - LAKESHORE ROAD",,0,114848512,shp-309-51,0,0
5081110,309,11,"GENEVA STREET - LAKESHORE ROAD",,0,114748511,shp-309-51,0,0
4453050,309,17,"GENEVA STREET - LAKESHORE ROAD",,0,113792505,shp-309-51,0,0
3987020,309,5,"GENEVA STREET - LAKESHORE ROAD",,0,113282502,shp-309-51,0,0
3987100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114643510,shp-309-51,0,0
8603100,309,18,"GENEVA STREET - LAKESHORE ROAD",,0,114642510,shp-309-51,0,0
4615060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113418506,shp-310-03,0,0
5311060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113417506,shp-310-03,0,0
8654120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114863512,shp-310-03,0,0
8654020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113328502,shp-310-03,0,0
4615110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114758511,shp-310-03,0,0
5311100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114657510,shp-310-03,0,0
8654060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113415506,shp-310-03,0,0
8654050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113829505,shp-310-03,0,0
4615120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114860512,shp-310-03,0,0
5452100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114656510,shp-310-03,0,0
8654100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114659510,shp-310-03,0,0
8654090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114512509,shp-310-03,0,0
213060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113417506,shp-310-03,0,0
4615050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113832505,shp-310-03,0,0
783120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114862512,shp-310-03,0,0
8654110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114761511,shp-310-03,0,0
213090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114510509,shp-310-03,0,0
6302100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114656510,shp-310-03,0,0
3486050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113830505,shp-310-03,0,0
3782020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113326502,shp-310-03,0,0
5641050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113829505,shp-310-03,0,0
6540020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113326502,shp-310-03,0,0
3486060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113416506,shp-310-03,0,0
3782050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113831505,shp-310-03,0,0
5641120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114863512,shp-310-03,0,0
6540110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114759511,shp-310-03,0,0
3486090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114511509,shp-310-03,0,0
3782100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114657510,shp-310-03,0,0
3486100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114658510,shp-310-03,0,0
6540120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114861512,shp-310-03,0,0
1871050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113827505,shp-310-03,0,0
3782110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114759511,shp-310-03,0,0
359110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114753511,shp-310-03,0,0
6302020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113325502,shp-310-03,0,0
1577090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114505509,shp-310-03,0,0
4650020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113258502,shp-310-01,0,0
2912050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113827505,shp-310-03,0,0
6302050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113832505,shp-310-03,0,0
1577020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113319502,shp-310-03,0,0
4650050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113765505,shp-310-01,0,0
2782050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113828505,shp-310-03,0,0
6302060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113418506,shp-310-03,0,0
1577110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114754511,shp-310-03,0,0
4650090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114472509,shp-310-01,0,0
2782100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114652510,shp-310-03,0,0
6302120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114860512,shp-310-03,0,0
1577100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114652510,shp-310-03,0,0
4650120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114823512,shp-310-01,0,0
2782110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114754511,shp-310-03,0,0
6302090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114509509,shp-310-03,0,0
15100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114659510,shp-310-03,0,0
5641100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114659510,shp-310-03,0,0
2872090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114510509,shp-310-03,0,0
6302110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114758511,shp-310-03,0,0
15060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113415506,shp-310-03,0,0
5641110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114761511,shp-310-03,0,0
2872100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114657510,shp-310-03,0,0
5641020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113328502,shp-310-03,0,0
2782090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114505509,shp-310-03,0,0
2389110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114760511,shp-310-03,0,0
2389020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113327502,shp-310-03,0,0
5569020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113319502,shp-310-03,0,0
4615020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113325502,shp-310-03,0,0
2389120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114862512,shp-310-03,0,0
2389050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113830505,shp-310-03,0,0
5569090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114505509,shp-310-03,0,0
4615090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114509509,shp-310-03,0,0
7991120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114855512,shp-310-03,0,0
2389060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113416506,shp-310-03,0,0
5569110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114754511,shp-310-03,0,0
4615100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114656510,shp-310-03,0,0
2782120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114856512,shp-310-03,0,0
2782020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113319502,shp-310-03,0,0
5569120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114856512,shp-310-03,0,0
6540050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113831505,shp-310-03,0,0
359120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114855512,shp-310-03,0,0
2782060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113414506,shp-310-03,0,0
5535020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113327502,shp-310-03,0,0
6540090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114510509,shp-310-03,0,0
7991100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114651510,shp-310-03,0,0
1577050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113828505,shp-310-03,0,0
5535060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113416506,shp-310-03,0,0
6540100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114657510,shp-310-03,0,0
7991110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114753511,shp-310-03,0,0
1577060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113414506,shp-310-03,0,0
5535110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114760511,shp-310-03,0,0
6876020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113328502,shp-310-03,0,0
7391090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114509509,shp-310-03,0,0
1577120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114856512,shp-310-03,0,0
5535050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113830505,shp-310-03,0,0
6876100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114659510,shp-310-03,0,0
7391100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114656510,shp-310-03,0,0
5452060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113418506,shp-310-03,0,0
5535120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114862512,shp-310-03,0,0
6876050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113829505,shp-310-03,0,0
6540060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113417506,shp-310-03,0,0
5452110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114758511,shp-310-03,0,0
5452050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113832505,shp-310-03,0,0
4650060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113395506,shp-310-01,0,0
6631050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113828505,shp-310-03,0,0
4650100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114619510,shp-310-01,0,0
3782090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114510509,shp-310-03,0,0
4650110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114721511,shp-310-01,0,0
6631090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114505509,shp-310-03,0,0
3486020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113327502,shp-310-03,0,0
6876110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114761511,shp-310-03,0,0
3486110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114760511,shp-310-03,0,0
6631020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113319502,shp-310-03,0,0
3486120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114862512,shp-310-03,0,0
6631120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114856512,shp-310-03,0,0
1871060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113413506,shp-310-03,0,0
6631060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113414506,shp-310-03,0,0
1871090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114504509,shp-310-03,0,0
6631100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114652510,shp-310-03,0,0
2912020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113318502,shp-310-03,0,0
6631110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114754511,shp-310-03,0,0
2912110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114753511,shp-310-03,0,0
7391020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113325502,shp-310-03,0,0
2912120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114855512,shp-310-03,0,0
7991050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113827505,shp-310-03,0,0
2912090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114504509,shp-310-03,0,0
7991060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113413506,shp-310-03,0,0
2912100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114651510,shp-310-03,0,0
7991020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113318502,shp-310-03,0,0
2872110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114759511,shp-310-03,0,0
7991090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114504509,shp-310-03,0,0
1871020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113318502,shp-310-03,0,0
783020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113327502,shp-310-03,0,0
15050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113829505,shp-310-03,0,0
783100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114658510,shp-310-03,0,0
15110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114761511,shp-310-03,0,0
5311020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113326502,shp-310-03,0,0
15090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114512509,shp-310-03,0,0
5311090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114510509,shp-310-03,0,0
783110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114760511,shp-310-03,0,0
5311120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114861512,shp-310-03,0,0
2912060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113413506,shp-310-03,0,0
5452020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113325502,shp-310-03,0,0
2872060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113417506,shp-310-03,0,0
5452090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114509509,shp-310-03,0,0
7391050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113832505,shp-310-03,0,0
5452120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114860512,shp-310-03,0,0
7391060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113418506,shp-310-03,0,0
5641060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113415506,shp-310-03,0,0
7391110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114758511,shp-310-03,0,0
5641090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114512509,shp-310-03,0,0
7391120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114860512,shp-310-03,0,0
5569050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113828505,shp-310-03,0,0
783050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113830505,shp-310-03,0,0
5569060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113414506,shp-310-03,0,0
783060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113416506,shp-310-03,0,0
5569100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114652510,shp-310-03,0,0
783090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114511509,shp-310-03,0,0
5535090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114511509,shp-310-03,0,0
6876060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113415506,shp-310-03,0,0
5311050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113831505,shp-310-03,0,0
6876090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114512509,shp-310-03,0,0
5311110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114759511,shp-310-03,0,0
6876120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114863512,shp-310-03,0,0
3782060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113417506,shp-310-03,0,0
5535100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114658510,shp-310-03,0,0
3782120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114861512,shp-310-03,0,0
359050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113827505,shp-310-03,0,0
359060,310,19,"GLENRIDGE AVENUE - DOWNTOWN",,1,113413506,shp-310-03,0,0
359020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113318502,shp-310-03,0,0
359090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114504509,shp-310-03,0,0
359100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114651510,shp-310-03,0,0
2872020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113326502,shp-310-03,0,0
2872050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113831505,shp-310-03,0,0
2872120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114861512,shp-310-03,0,0
2389090,310,1,"GLENRIDGE AVENUE - DOWNTOWN",,1,114511509,shp-310-03,0,0
2389100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114658510,shp-310-03,0,0
1871100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114651510,shp-310-03,0,0
1871110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114753511,shp-310-03,0,0
1871120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114855512,shp-310-03,0,0
15020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113328502,shp-310-03,0,0
15120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114863512,shp-310-03,0,0
213020,310,5,"GLENRIDGE AVENUE - DOWNTOWN",,1,113326502,shp-310-03,0,0
213050,310,17,"GLENRIDGE AVENUE - DOWNTOWN",,1,113831505,shp-310-03,0,0
213100,310,18,"GLENRIDGE AVENUE - DOWNTOWN",,1,114657510,shp-310-03,0,0
213110,310,11,"GLENRIDGE AVENUE - DOWNTOWN",,1,114759511,shp-310-03,0,0
213120,310,16,"GLENRIDGE AVENUE - DOWNTOWN",,1,114861512,shp-310-03,0,0
1147060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113413506,shp-310-51,0,0
760120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114862512,shp-310-51,0,0
4924020,310,5,"GLENRIDGE AVENUE - PEN CENTRE",,0,113327502,shp-310-51,0,0
190060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113417506,shp-310-51,0,0
1147100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114651510,shp-310-51,0,0
760050,310,17,"GLENRIDGE AVENUE - PEN CENTRE",,0,113830505,shp-310-51,0,0
4924120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114862512,shp-310-51,0,0
190100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114657510,shp-310-51,0,0
1147120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114855512,shp-310-51,0,0
7372050,310,17,"GLENRIDGE AVENUE - PEN CENTRE",,0,113831505,shp-310-51,0,0
4755050,310,17,"GLENRIDGE AVENUE - PEN CENTRE",,0,113829505,shp-310-51,0,0
190120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114861512,shp-310-51,0,0
2546120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114856512,shp-310-51,0,0
7372110,310,11,"GLENRIDGE AVENUE - PEN CENTRE",,0,114759511,shp-310-51,0,0
4755060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113415506,shp-310-51,0,0
1508090,310,1,"GLENRIDGE AVENUE - PEN CENTRE",,0,114504509,shp-310-51,0,0
2371090,310,1,"GLENRIDGE AVENUE - PEN CENTRE",,0,114504509,shp-310-51,0,0
7372120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114861512,shp-310-51,0,0
4755100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114659510,shp-310-51,0,0
1508100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114651510,shp-310-51,0,0
2371100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114651510,shp-310-51,0,0
7284090,310,1,"GLENRIDGE AVENUE - PEN CENTRE",,0,114505509,shp-310-51,0,0
4599020,310,5,"GLENRIDGE AVENUE - PEN CENTRE",,0,113327502,shp-310-51,0,0
190090,310,1,"GLENRIDGE AVENUE - PEN CENTRE",,0,114510509,shp-310-51,0,0
2371050,310,17,"GLENRIDGE AVENUE - PEN CENTRE",,0,113827505,shp-310-51,0,0
7284100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114652510,shp-310-51,0,0
4599060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113416506,shp-310-51,0,0
190110,310,11,"GLENRIDGE AVENUE - PEN CENTRE",,0,114759511,shp-310-51,0,0
3314020,310,5,"GLENRIDGE AVENUE - PEN CENTRE",,0,113319502,shp-310-51,0,0
7284110,310,11,"GLENRIDGE AVENUE - PEN CENTRE",,0,114754511,shp-310-51,0,0
4599090,310,1,"GLENRIDGE AVENUE - PEN CENTRE",,0,114511509,shp-310-51,0,0
190020,310,5,"GLENRIDGE AVENUE - PEN CENTRE",,0,113326502,shp-310-51,0,0
3314050,310,17,"GLENRIDGE AVENUE - PEN CENTRE",,0,113828505,shp-310-51,0,0
7284020,310,5,"GLENRIDGE AVENUE - PEN CENTRE",,0,113319502,shp-310-51,0,0
4599100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114658510,shp-310-51,0,0
3783060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113415506,shp-310-51,0,0
3314100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114652510,shp-310-51,0,0
7284050,310,17,"GLENRIDGE AVENUE - PEN CENTRE",,0,113828505,shp-310-51,0,0
4152060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113416506,shp-310-51,0,0
3783100,310,18,"GLENRIDGE AVENUE - PEN CENTRE",,0,114659510,shp-310-51,0,0
3436060,310,19,"GLENRIDGE AVENUE - PEN CENTRE",,0,113415506,shp-310-51,0,0
7609020,310,5,"GLENRIDGE AVENUE - PEN CENTRE",,0,113328502,shp-310-51,0,0
4152120,310,16,"GLENRIDGE AVENUE - PEN CENTRE",,0,114862512,shp-310-51,0,0
3783110,310,11,"GLENRIDGE AVENUE - PEN CENTRE",,0,114761511,shp-310-51,0,0
3436090,310,1,"GLENRIDGE AVENUE - PEN CENTRE",,0,114512509,shp-310-51,0,0
