stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
634,771,"MACTURNBULL DR + WESTLAND ST",,43.131808,-79.266697,,,,,,0
635,772,"WESTLAND ST + MARIA ST",,43.133200,-79.266513,,,,,,0
637,774,"WESTLAND ST + RYKERT ST",,43.137555,-79.265997,,,,,,0
638,775,"RYKERT ST + WELSTEAD ST",,43.138422,-79.263748,,,,,,0
640,777,"RYKERT ST + LOUTH ST",,43.139668,-79.260140,,,,,,0
641,778,"RYKERT ST + EDITH ST",,43.140868,-79.256962,,,,,,0
642,779,"RYKERT ST + CHURCHILL ST",,43.141393,-79.255538,,,,,,0
643,1203,"RYKERT ST + CUMMING ST",,43.142332,-79.253075,,,,,,0
644,780,"CUMMING ST + PELHAM RD",,43.142140,-79.251097,,,,,,0
645,164,"PELHAM RD + KENT ST",,43.141028,-79.251207,,,,,,0
646,165,"PELHAM RD + WALLACE ST",,43.138318,-79.251930,,,,,,0
647,166,"PELHAM RD + PARKER ST",,43.136378,-79.252923,,,,,,0
648,167,"PELHAM RD + KIRK ST",,43.134343,-79.254100,,,,,,0
649,781,"GLENDALE AVE + PELHAM RD",,43.133312,-79.254378,,,,,,0
651,783,"GLENDALE AVE + MARSDALE DR",,43.134860,-79.242290,,,,,,0
652,784,"GLENDALE AVE + GLENRIDGE AVE",,43.134487,-79.239508,,,,,,0
653,785,"GLENDALE AVE + WAKIL DR",,43.134240,-79.237188,,,,,,0
654,786,"GLENDALE AVE + VALERIE DR",,43.133892,-79.234280,,,,,,0
661,793,"GLENDALE AVE + WAKIL DR",,43.134392,-79.237553,,,,,,0
662,794,"GLENDALE AVE + GLENRIDGE AVE",,43.134670,-79.239508,,,,,,0
663,795,"GLENDALE AVE + MARSDALE DR",,43.135003,-79.242465,,,,,,0
664,796,"GLENDALE AVE + RIVERVIEW BLVD",,43.134217,-79.246002,,,,,,0
665,797,"GLENDALE AVE + PELHAM RD",,43.133480,-79.254420,,,,,,0
666,798,"PELHAM RD + DAVID ST",,43.134693,-79.253910,,,,,,0
667,799,"PELHAM RD + PARKER ST",,43.136060,-79.253115,,,,,,0
668,800,"PELHAM RD + MCKAY ST",,43.138290,-79.251890,,,,,,0
669,801,"PELHAM RD + WHITWORTH ST",,43.140948,-79.251223,,,,,,0
670,1284,"RYKERT ST + LEEPER ST",,43.142864,-79.251811,,,,,,0
675,806,"RYKERT ST + WELSTEAD DR",,43.138587,-79.263457,,,,,,0
676,807,"RYKERT ST + WESTLAND ST",,43.137713,-79.265973,,,,,,0
677,808,"WESTLAND ST + MCBRIDE DR",,43.136435,-79.265925,,,,,,0
678,809,"WESTLAND ST + MARIA ST",,43.133448,-79.266617,,,,,,0
679,810,"WESTLAND ST + MACTURNBULL DR",,43.132008,-79.266545,,,,,,0
682,822,"VANSICKLE RD + RYKERT ST",,43.136163,-79.269900,,,,,,0
683,1222,"VANSICKLE RD + STRADA BLVD",,43.138103,-79.269955,,,,,,0
684,823,"VANSICKLE RD + METEOR ST",,43.140480,-79.270050,,,,,,0
685,824,"VANSICKLE RD + ST PAUL ST W",,43.143038,-79.270162,,,,,,0
686,1227,"ST PAUL ST W + FREDERICK ST",,43.143682,-79.264543,,,,,,0
687,826,"ST PAUL ST W + SEYMOUR HANNAH SPORTS COMPLEX",,43.144048,-79.261983,,,,,,0
688,827,"ST PAUL ST W + LOUTH ST",,43.144945,-79.260442,,,,,,0
689,828,"ST PAUL ST W + CHURCHILL ST",,43.145685,-79.258153,,,,,,0
690,1221,"ST PAUL ST W + LLOYD ST",,43.146153,-79.256865,,,,,,0
691,190,"ST PAUL ST W + LEEPER ST",,43.146965,-79.254593,,,,,,0
692,191,"ST PAUL ST W + DEXTER ST",,43.148102,-79.251723,,,,,,0
696,829,"GLENRIDGE AVE + OAKRIDGE AVE",,43.137960,-79.239270,,,,,,0
697,830,"GLENRIDGE AVE + LARCHWOOD DR",,43.136442,-79.239160,,,,,,0
698,842,"GLENRIDGE AVE + GLENDALE AVE",,43.134010,-79.238887,,,,,,0
699,832,"GLENRIDGE AVE + VICTOR BLVD",,43.131110,-79.238850,,,,,,0
700,833,"GLENRIDGE AVE + SOVEREIGN DR",,43.129377,-79.238802,,,,,,0
701,834,"GLENRIDGE AVE + HOTEL DIEU SHAVER HOSPITAL",,43.121533,-79.243458,,,,,,0
704,1067,"ISAAC BROCK BLVD + FLORA EGERTER WAY",,43.116788,-79.246788,,,,,,0
706,231,"BROCK UNIVERSITY DAYCARE",,43.116573,-79.249935,,,,,,0
707,1206,"ISAAC BROCK BLVD + ZONE 2 PARKING LOT",,43.116370,-79.247028,,,,,,0
708,838,"GLENRIDGE AVE + EAST ACADEMIC COMPLEX",,43.118037,-79.243260,,,,,,0
709,1075,"GLENRIDGE AVE + JOHN MACDONELL ST",,43.119753,-79.243332,,,,,,0
710,839,"GLENRIDGE AVE + HOTEL SHAVER HOSPITAL",,43.122208,-79.243418,,,,,,0
711,840,"GLENRIDGE AVE + WOODSIDE DR",,43.128940,-79.238698,,,,,,0
712,841,"GLENRIDGE AVE + VICTOR BLVD",,43.131188,-79.238850,,,,,,0
713,844,"GLENRIDGE AVE + LARCHWOOD DR",,43.136298,-79.239063,,,,,,0
714,845,"GLENRIDGE AVE + OAKRIDGE AVE",,43.138087,-79.239120,,,,,,0
715,846,"WESTCHESTER CR + HWY 406",,43.156915,-79.238365,,,,,,0
716,847,"WESTCHESTER CR + PRINCESS ST",,43.158497,-79.233405,,,,,,0
717,848,"WESTCHESTER CR + COLLIER ST",,43.158408,-79.231578,,,,,,0
718,849,"WESTCHESTER CR + OAKDALE AVE",,43.158432,-79.228398,,,,,,0
719,850,"WESTCHESTER CR + TERRACE HILL RD",,43.159267,-79.226125,,,,,,0
720,851,"WESTCHESTER CR + QUEENSTON ST",,43.160960,-79.225157,,,,,,0
721,852,"QUEENSTON ST + HARTZEL RD",,43.158647,-79.213703,,,,,,0
722,853,"QUEENSTON ST + DERBY LANE",,43.158670,-79.211725,,,,,,0
723,854,"BUNTING RD + CHLOE ST",,43.161070,-79.209548,,,,,,0
724,855,"124 BUNTING ROAD",,43.162898,-79.209580,,,,,,0
725,856,"BUNTING RD + EASTCHESTER AV",,43.166022,-79.209683,,,,,,0
726,857,"BUNTING RD + DIEPPE RD",,43.169440,-79.209730,,,,,,0
730,861,"BUNTING RD + WELLAND AVE",,43.177800,-79.210135,,,,,,0
731,862,"BUNTING RD + ROEHAMPTON AVE",,43.179325,-79.210238,,,,,,0
732,863,"BUNTING RD + BERKLEY PARK",,43.180700,-79.210310,,,,,,0
733,864,"BUNTING RD + BERKLEY DR",,43.183797,-79.210454,,,,,,0
734,865,"BUNTING RD + CARLTON ST",,43.185342,-79.210510,,,,,,0
735,866,"BUNTING RD + RAE ST",,43.188243,-79.210668,,,,,,0
736,867,"BUNTING RD + BERMUDA DR",,43.191310,-79.210795,,,,,,0
737,868,"BUNTING RD + SCOTT ST",,43.195220,-79.210978,,,,,,0
738,869,"BUNTING RD + HELM ST",,43.197477,-79.211090,,,,,,0
739,870,"BUNTING RD + LOCKVIEW CR",,43.199853,-79.211200,,,,,,0
740,871,"BUNTING RD + MATHIES ST",,43.203192,-79.211352,,,,,,0
741,872,"BUNTING RD + LINWELL RD",,43.204845,-79.211400,,,,,,0
742,403,"NIAGARA ST + RICHELIEU DR",,43.202015,-79.221612,,,,,,0
743,404,"NIAGARA ST + HEYWOOD AV",,43.203835,-79.220610,,,,,,0
744,1229,"NIAGARA ST + TECUMSEH STREET",,43.205305,-79.220022,,,,,,0
745,406,"NIAGARA ST + FAIRVIEW AVE",,43.206775,-79.219458,,,,,,0
747,408,"NIAGARA ST + CHORLEY AVE",,43.208913,-79.218640,,,,,,0
748,409,"NIAGARA ST + PARNELL RD",,43.211170,-79.217892,,,,,,0
750,428,"NIAGARA ST + CHERRYLANE DR",,43.208350,-79.219005,,,,,,0
751,429,"NIAGARA ST + GRACE MENNONITE CHURCH",,43.206433,-79.219728,,,,,,0
753,431,"NIAGARA ST + HEYWOOD AVE",,43.203803,-79.220753,,,,,,0
754,432,"NIAGARA ST + RICHELIEU DR",,43.202262,-79.221603,,,,,,0
755,890,"BUNTING RD + BRUCEDALE AVE",,43.203207,-79.211360,,,,,,0
756,891,"BUNTING RD + LOCKVIEW CR",,43.199948,-79.211217,,,,,,0
757,892,"BUNTING RD + ROCHELLE DR",,43.197930,-79.211153,,,,,,0
758,893,"BUNTING RD + SCOTT ST",,43.195562,-79.211042,,,,,,0
759,894,"BUNTING RD + NORTHWOOD DR",,43.191175,-79.210852,,,,,,0
760,895,"BUNTING RD + SOUTHWOOD DR",,43.188250,-79.210740,,,,,,0
761,896,"BUNTING RD + CARLTON ST",,43.185310,-79.210628,,,,,,0
762,897,"341 BUNTING RD",,43.182655,-79.210485,,,,,,0
763,898,"BUNTING RD + RIDGEVIEW AVE",,43.180677,-79.210398,,,,,,0
764,899,"BUNTING RD + ROEHAMPTON AVE",,43.179112,-79.210358,,,,,,0
765,900,"BUNTING RD + WELLAND AVE",,43.177347,-79.210272,,,,,,0
766,901,"BUNTING RD + ONTARIO WORKS",,43.174247,-79.210135,,,,,,0
767,902,"BUNTING RD + 221 BUNTING RD",,43.172602,-79.210080,,,,,,0
768,903,"BUNTING RD + DIEPPE RD",,43.169265,-79.209913,,,,,,0
769,904,"BUNTING RD + DOUGLAS PARK",,43.166013,-79.209802,,,,,,0
771,906,"BUNTING RD + MILTON RD",,43.163860,-79.209730,,,,,,0
772,907,"BUNTING RD + 91 BUNTING RD",,43.160618,-79.209595,,,,,,0
773,908,"QUEENSTON ST + DERBY LANE",,43.158687,-79.211122,,,,,,0
774,909,"WESTCHESTER CR + HERRICK AVE",,43.160498,-79.225570,,,,,,0
775,910,"WESTCHESTER CR + TERRACE HILL RD",,43.159083,-79.226587,,,,,,0
776,1287,"WESTCHESTER CR + OAKDALE AVE",,43.158560,-79.228765,,,,,,0
777,912,"WESTCHESTER CR + COLLIER ST",,43.158583,-79.231943,,,,,,0
778,913,"WESTCHESTER CR + BLAIN PL",,43.158647,-79.233333,,,,,,0
779,914,"WESTCHESTER CR + GENEVA ST",,43.156938,-79.238882,,,,,,0
781,916,"EASTCHESTER AVE + MITCHELL ST",,43.162000,-79.223900,,,,,,0
782,917,"EASTCHESTER AV + YALE CR",,43.162605,-79.222168,,,,,,0
783,918,"EASTCHESTER AV + GRANTHAM AV S",,43.163296,-79.220183,,,,,,0
785,920,"EASTCHESTER AVE + MARMORA ST",,43.164178,-79.217828,,,,,,0
786,921,"EASTCHESTER AVE + LORNE ST",,43.164672,-79.216517,,,,,,0
787,922,"EASTCHESTER AVE + LAIRD DR",,43.165275,-79.214888,,,,,,0
788,923,"EASTCHESTER AVE + ANNETTE ST",,43.165887,-79.213252,,,,,,0
791,926,"QUEENSTON ST + SPRING ST",,43.159608,-79.206417,,,,,,0
792,927,"SPRING ST + ROSEDALE AVE",,43.157550,-79.204812,,,,,,0
793,928,"ROSEDALE AV + GREENWOOD AVE",,43.156565,-79.203302,,,,,,0
794,929,"DUNDONALD ST + BLOOMFIELD AV",,43.155515,-79.202697,,,,,,0
796,931,"BLOOMFIELD AVE + WOODROW ST",,43.155340,-79.206337,,,,,,0
797,932,"BLOOMFIELD AVE + BUNTING RD",,43.155293,-79.209230,,,,,,0
798,933,"FERNDALE AVE + BATTERSEA AVE",,43.154593,-79.212377,,,,,,0
799,934,"FERNDALE AVE + ALEXANDRA BLVD",,43.152790,-79.212305,,,,,,0
800,935,"FERNDALE AVE + DUNVEGAN RD",,43.151177,-79.212250,,,,,,0
801,936,"DUNVEGAN RD + ALEXANDRA BLVD",,43.151327,-79.208045,,,,,,0
802,937,"DUNVEGAN RD + WOODROW ST",,43.151272,-79.203317,,,,,,0
804,943,"MERRITT ST + SEYMOUR AVE",,43.144382,-79.214047,,,,,,0
805,944,"MERRITT ST + ROCKWOOD AVE",,43.146265,-79.214085,,,,,,0
806,945,"ROCKWOOD AVE + NESTOR ST",,43.147402,-79.211105,,,,,,0
807,946,"ROCKWOOD AVE + PARK AVE",,43.148062,-79.209230,,,,,,0
808,947,"ROCKWOOD AVE + CARRIAGE RD",,43.149006,-79.206473,,,,,,0
809,1248,"ROCKWOOD AVE + WOODROW ST",,43.149698,-79.202880,,,,,,0
810,949,"WOODROW ST + DUNVEGAN RD",,43.151257,-79.203047,,,,,,0
811,950,"DUNVEGAN RD + ALEXANDRA BLVD",,43.151447,-79.208260,,,,,,0
812,951,"DUNVEGAN RD + FERNDALE AVE",,43.151105,-79.212027,,,,,,0
813,952,"FERNDALE AVE + ALEXANDRA BLVD",,43.152607,-79.212250,,,,,,0
814,953,"FERNDALE AVE + BATTERSEA AVE",,43.154848,-79.212305,,,,,,0
815,954,"BLOOMFIELD AVE + LAWSON ST",,43.155325,-79.208418,,,,,,0
816,955,"BLOOMFIELD AVE + WOODROW ST",,43.155357,-79.206687,,,,,,0
818,957,"BLOOMFIELD AVE + DUNDONALD ST",,43.155420,-79.202840,,,,,,0
819,958,"ROSEDALE AV + BEATRICE ST",,43.156470,-79.202983,,,,,,0
820,745,"ROSEDALE AV + SPRING ST",,43.157415,-79.204748,,,,,,0
821,1249,"SPRING ST + QUEENSTON ST",,43.159625,-79.206187,,,,,,0
822,960,"QUEENSTON ST + BUNTING RD",,43.159028,-79.209150,,,,,,0
824,1250,"EASTCHESTER AVE + ANNETTE ST",,43.166007,-79.213100,,,,,,0
826,963,"EASTCHESTER AVE + PERTH ST",,43.164758,-79.216430,,,,,,0
827,964,"EASTCHESTER AVE + CHELSEA ST",,43.163828,-79.218942,,,,,,0
829,966,"EASTCHESTER AVE + MITCHELL ST",,43.162318,-79.223122,,,,,,0
830,1251,"EASTCHESTER AVE + QUEENSTON ST",,43.161770,-79.224663,,,,,,0
831,223,"BURLEIGH HILL DR + WARKDALE DR",,43.133717,-79.218775,,,,,,0
832,224,"BURLEIGH HILL DR + DALECREST AVE",,43.128503,-79.215555,,,,,,0
833,967,"COLLIER RD + BRODERICK AVE",,43.126382,-79.215508,,,,,,0
834,968,"COLLIER RD + SULLIVAN AVE",,43.122510,-79.215405,,,,,,0
835,969,"COLLIER RD + ELGIN ST",,43.119863,-79.215357,,,,,,0
836,971,"COLLIER RD + RICHMOND ST",,43.117663,-79.215293,,,,,,0
837,972,"RICHMOND ST + RICHMOND ST SCHOOL",,43.117187,-79.212982,,,,,,0
838,973,"93 RICHMOND ST",,43.117250,-79.210342,,,,,,0
839,974,"RICHMOND ST + CROMPTON BLVD",,43.117322,-79.207800,,,,,,0
840,975,"RICHMOND ST + QUEEN ST",,43.117400,-79.205232,,,,,,0
842,977,"RICHMOND ST + CLEVELAND ST",,43.117497,-79.200645,,,,,,0
844,978,"61 ORMOND ST S",,43.119903,-79.198310,,,,,,0
845,979,"ORMOND ST S + PORTLAND ST",,43.121342,-79.198803,,,,,,0
846,980,"ORMOND ST S + CLAIRMONT ST",,43.123265,-79.198850,,,,,,0
847,981,"ORMOND ST S + ALBERT ST E",,43.124815,-79.198947,,,,,,0
848,982,"ORMOND ST N + REGENT ST",,43.126762,-79.199033,,,,,,0
849,983,"ORMOND ST N + THOROLD ARENA",,43.127858,-79.199073,,,,,,0
850,984,"ORMOND ST N + THOROLD HIGH SCHOOL",,43.129178,-79.199160,,,,,,0
851,985,"FRONT ST + THOROLD ARENA",,43.129130,-79.200773,,,,,,0
852,986,"FRONT ST + ALBERT ST",,43.125081,-79.200763,,,,,,0
853,987,"FRONT ST + CLAIRMONT ST",,43.123862,-79.200663,,,,,,0
856,990,"ALBERT ST + QUEEN ST",,43.124855,-79.204843,,,,,,0
857,991,"QUEEN ST + ANN ST",,43.126603,-79.205128,,,,,,0
858,992,"QUEEN ST + WATER ST",,43.127978,-79.205200,,,,,,0
859,993,"QUEEN ST + ST DAVIDS RD",,43.129362,-79.205280,,,,,,0
860,1290,"TOWNLINE RD W + QUEEN ST N",,43.130912,-79.205708,,,,,,0
862,994,"TOWNLINE RD + ST DAVIDS RD",,43.129834,-79.208804,,,,,,0
864,996,"ST DAVIDS RD + ALLANBURG RD S",,43.128018,-79.213458,,,,,,0
865,997,"ST DAVIDS RD + BURLEIGH HILL DR",,43.127358,-79.215087,,,,,,0
866,237,"BURLEIGH HILL DR + DALECREST AVE",,43.128495,-79.215477,,,,,,0
870,235,"ST DAVIDS RD + MARMAC DR",,43.126158,-79.217972,,,,,,0
871,236,"ST DAVIDS RD + COLLIER RD N",,43.126922,-79.215930,,,,,,0
872,225,"ST DAVIDS RD + BURLEIGH HILL DR",,43.126667,-79.216588,,,,,,0
873,226,"ST DAVIDS RD + MARMAC DR",,43.126023,-79.218592,,,,,,0
874,227,"ST DAVIDS RD + BARBICAN GT",,43.124330,-79.223213,,,,,,0
875,228,"SIR ISAAC BROCK WAY + SCHMON PKWY",,43.117660,-79.241840,,,,,,0
913,168,"PELHAM RD + GLENDALE AVE",,43.133099,-79.255069,,,,,,0
915,873,"LINWELL RD + NIAGARA ST",,43.200593,-79.223400,,,,,,0
916,874,"LINWELL RD + INA GRAFTON",,43.199933,-79.225140,,,,,,0
917,875,"LINWELL RD + GORDON PL",,43.198828,-79.228152,,,,,,0
918,876,"LINWELL RD + VINE ST",,43.197502,-79.231880,,,,,,0
919,877,"LINWELL RD + SHARON ST",,43.196993,-79.233333,,,,,,0
920,878,"LINWELL RD + WALKER AVE",,43.196167,-79.235798,,,,,,0
921,879,"LINWELL RD + LYNN ST",,43.195587,-79.237490,,,,,,0
922,880,"LINWELL RD + DUNCAN DR",,43.195173,-79.238690,,,,,,0
923,881,"LINWELL RD + GENEVA ST",,43.193812,-79.242680,,,,,,0
925,884,"LINWELL RD + LYNN ST",,43.195538,-79.237547,,,,,,0
926,885,"LINWELL RD + RODGER ST",,43.196500,-79.234598,,,,,,0
927,886,"LINWELL RD + VINE ST",,43.197508,-79.231657,,,,,,0
928,887,"LINWELL RD + GORDON PL",,43.198407,-79.229122,,,,,,0
929,888,"LINWELL RD + MAPLEWOOD DR",,43.199813,-79.225307,,,,,,0
930,889,"LINWELL RD + NIAGARA ST",,43.200728,-79.222803,,,,,,0
934,1025,"SULLIVAN AVE + MCMANN DR",,43.122932,-79.209078,,,,,,0
935,1026,"SULLIVAN AVE + WINSLOW AVE",,43.122932,-79.211645,,,,,,0
936,1027,"SULLIVAN AVE + COLLIER RD",,43.122923,-79.214928,,,,,,0
937,1028,"SULLIVAN AVE + TUPPER DR",,43.122288,-79.220705,,,,,,0
939,1030,"TUPPER DR + MCDONAUGH CR",,43.118712,-79.219140,,,,,,0
940,1031,"RICHMOND ST + JULIE DR",,43.117043,-79.217828,,,,,,0
941,1032,"COLLIER RD + RICHMOND ST",,43.117138,-79.215770,,,,,,0
942,1209,"CONFEDERATION AV + COLLIER RD",,43.110232,-79.215508,,,,,,0
943,1034,"CONFEDERATION AV + KEEFER RD",,43.110185,-79.218107,,,,,,0
944,1035,"CONFEDERATION AV + SUMMERS DR",,43.111003,-79.221087,,,,,,0
945,1036,"SUMMERS DR + DEVINE CR",,43.112060,-79.220070,,,,,,0
946,1037,"SUMMERS DR + REMIGIO CT",,43.113625,-79.220070,,,,,,0
947,1038,"SUMMERS DR + SILVERCREST CT",,43.114667,-79.221652,,,,,,0
948,1039,"SUMMERS DR + CONFEDERATION AVE",,43.113777,-79.224910,,,,,,0
950,1041,"KEEFER RD + CALCOTT CT",,43.112212,-79.228303,,,,,,0
951,1042,"KEEFER RD + MANLEY CR",,43.110613,-79.230028,,,,,,0
952,1043,"KEEFER RD + TRAIL TO CONROY CR",,43.108897,-79.228883,,,,,,0
954,1045,"DECEW RD + RICHMOND ST",,43.107482,-79.231575,,,,,,0
957,1294,"3460 SCHMON PKWY",,43.113369,-79.238613,,,,,,0
958,1205,"SCHMON PKWY + THE LOFTS",,43.115477,-79.238928,,,,,,0
961,1286,"SCHMON PKWY + THE LOFTS",,43.114985,-79.238859,,,,,,0
962,999,"SCHMON PKWY + ENBRIDGE",,43.113372,-79.238667,,,,,,0
963,1207,"SCHMON PKWY + 3340 SCHMON PKWY",,43.111742,-79.239850,,,,,,0
965,1003,"KEEFER RD + CONROY CR",,43.108643,-79.228200,,,,,,0
966,1004,"KEEFER RD + MANLEY CR",,43.110502,-79.229940,,,,,,0
967,1005,"KEEFER RD + CALCOTT CT",,43.112100,-79.228470,,,,,,0
968,1006,"KEEFER RD + CONFEDERATION AV",,43.113530,-79.225315,,,,,,0
969,1007,"SUMMERS DR + CRYSLER CR",,43.114095,-79.224092,,,,,,0
970,1008,"SUMMERS DR + SILVERCREST CT",,43.114762,-79.221945,,,,,,0
972,1011,"SUMMERS DR + CONFEDERATION AV",,43.111210,-79.221072,,,,,,0
973,1012,"CONFEDERATION AV + KEEFER RD",,43.110128,-79.217940,,,,,,0
974,1296,"CONFEDERATION AV + COLLIER RD",,43.110153,-79.215563,,,,,,0
975,1013,"RICHMOND ST + COLLIER RD",,43.117250,-79.215858,,,,,,0
978,1016,"TUPPER DR + NOTTINGHAM ST",,43.120006,-79.219133,,,,,,0
979,1017,"TUPPER DR + SULLIVAN AVE",,43.121973,-79.220932,,,,,,0
980,1018,"SULLIVAN AVE + COLLIER RD N",,43.122860,-79.215723,,,,,,0
981,1019,"SULLIVAN AVE + WINSLOW CR",,43.122892,-79.211797,,,,,,0
982,1021,"SULLIVAN AVE + WHYTE ST S",,43.122917,-79.207775,,,,,,0
983,1022,"SULLIVAN AVE + QUEEN ST",,43.122932,-79.205510,,,,,,0
985,2201,"NIAGARA FALLS RD + MACKAN ST",,43.105790,-79.192238,,,,,,0
986,2202,"NIAGARA FALLS RD + MORTON ST",,43.105782,-79.195178,,,,,,0
987,2203,"NIAGARA FALLS RD + ALLANBURG RD",,43.104757,-79.198875,,,,,,0
988,2204,"CLARA ST + TAYLOR ST",,43.100727,-79.197230,,,,,,0
989,2205,"CLARA ST + MORTON ST",,43.100775,-79.195417,,,,,,0
990,2206,"MORTON ST + DEERFIELD PKWY",,43.097867,-79.195092,,,,,,0
991,2207,"DEERFIELD PKWY + ALLANBURG RD",,43.097215,-79.199343,,,,,,0
992,2208,"ALLANBURG RD + HAYES RD",,43.094330,-79.199550,,,,,,0
993,2209,"ALLANBURG RD + HODGKINS AVE",,43.091485,-79.199518,,,,,,0
994,161,"PELHAM RD + MONCK ST",,43.147298,-79.250690,,,,,,0
995,162,"PELHAM RD + CHETWOOD ST",,43.144620,-79.250802,,,,,,0
996,163,"PELHAM RD + CUMMING ST",,43.142354,-79.250929,,,,,,0
997,170,"PELHAM RD + LOUTH ST",,43.130760,-79.259155,,,,,,0
998,171,"LOUTH ST + VALLEY RD",,43.132802,-79.259425,,,,,,0
999,172,"LOUTH ST + NIAGARA OLYMPIC TRACK FIELD CLUB",,43.134575,-79.259488,,,,,,0
1000,173,"LOUTH ST + VALLEY RD",,43.136705,-79.259583,,,,,,0
1001,174,"LOUTH ST + DSBN ACADEMY",,43.138485,-79.259647,,,,,,0
1002,175,"LOUTH ST + RYKERT ST",,43.139677,-79.259703,,,,,,0
1003,176,"LOUTH ST + CHETWOOD ST",,43.142983,-79.259862,,,,,,0
1004,177,"LOUTH ST + ST PAUL ST W",,43.144835,-79.259933,,,,,,0
1005,185,"CHETWOOD ST + LOUTH ST",,43.142920,-79.259480,,,,,,0
1006,186,"CHETWOOD ST + EDITH ST",,43.143357,-79.258233,,,,,,0
1007,1216,"CHETWOOD ST + CHURCHILL ST",,43.143810,-79.256913,,,,,,0
1008,187,"CHETWOOD ST + LLOYD ST",,43.144255,-79.255665,,,,,,0
1009,188,"CHETWOOD ST + MERIGOLD ST",,43.144723,-79.254378,,,,,,0
1010,189,"MERIGOLD ST + ST PAUL ST W",,43.146463,-79.255380,,,,,,0
1011,288,"SCOTT ST + LAKE ST",,43.180868,-79.252432,,,,,,0
1012,289,"SCOTT ST + ELMA ST",,43.180048,-79.254378,,,,,,0
1013,290,"SCOTT ST + MEADOWVALE DR",,43.178777,-79.257533,,,,,,0
1014,291,"ST HELENA ST + SENIORS HOME",,43.179795,-79.259678,,,,,,0
1015,292,"ST HELENA ST + MEADOWVALE DR",,43.179548,-79.261363,,,,,,0
1016,293,"MEADOWVALE DR + DAWN RD",,43.179660,-79.262977,,,,,,0
1017,294,"MEADOWVALE DR + DOROTHY ST",,43.181042,-79.266800,,,,,,0
1018,295,"LINWELL RD + JULIANA CR",,43.185850,-79.263803,,,,,,0
1019,296,"LINWELL RD + CENTENNIAL DR",,43.186527,-79.261983,,,,,,0
1020,297,"LINWELL RD + ERNEST ST",,43.187408,-79.259775,,,,,,0
1021,298,"LINWELL RD + LAFAYETTE DR",,43.188965,-79.256150,,,,,,0
1022,299,"LINWELL RD + LAKEPORT RD",,43.189522,-79.254783,,,,,,0
1023,1295,"LAKEPORT RD + EDEN HIGH SCHOOL",,43.190087,-79.253282,,,,,,0
1024,301,"LINWELL RD + LAKE ST",,43.190833,-79.251358,,,,,,0
1025,302,"LINWELL RD + LINFIELD DR",,43.191588,-79.249363,,,,,,0
1026,303,"LINWELL RD + GRANTHAM OPTIMIST",,43.192392,-79.247107,,,,,,0
1027,304,"LINWELL RD + SHERMAN DR",,43.193225,-79.244405,,,,,,0
1028,305,"LINWELL RD + SHERMAN DR",,43.193257,-79.244548,,,,,,0
1029,306,"LINWELL RD + HOWARD AVE",,43.192463,-79.247155,,,,,,0
1030,307,"LINWELL RD + LINFIELD DR",,43.191612,-79.249538,,,,,,0
1031,308,"LINWELL RD + EDEN SECONDARY SCHOOL",,43.190357,-79.252885,,,,,,0
1032,309,"LINWELL RD + LAKEPORT RD",,43.189602,-79.254703,,,,,,0
1033,310,"LINWELL RD + BILL BURGOYNE ARENA",,43.188560,-79.257335,,,,,,0
1034,311,"LINWELL RD + LINWELL MANOR",,43.187018,-79.260808,,,,,,0
1035,312,"LINWELL RD + ONTARIO ST",,43.185843,-79.263963,,,,,,0
1036,313,"MEADOWVALE DR + DOROTHY ST",,43.180565,-79.266927,,,,,,0
1037,1345,"MEADOWVALE RD + DAWN RD",,43.179643,-79.263097,,,,,,0
1038,314,"MEADOWVALE DR + ST HELENA ST",,43.179563,-79.261110,,,,,,0
1039,315,"ST HELENA ST + MEADOWVALE DR",,43.179818,-79.259640,,,,,,0
1040,316,"SCOTT ST + MEADOWVALE DR",,43.178802,-79.257152,,,,,,0
1041,317,"SCOTT ST + ELMA STREET",,43.179985,-79.254220,,,,,,0
1055,380,"NIAGARA ST + CHURCH ST",,43.164488,-79.238173,,,,,,0
1057,382,"NIAGARA ST + WELLAND AVE",,43.167150,-79.236275,,,,,,0
1058,383,"NIAGARA ST + DACOTAH ST",,43.168788,-79.235170,,,,,,0
1059,384,"NIAGARA ST + OTTAWA ST",,43.170020,-79.234352,,,,,,0
1060,386,"NIAGARA ST + MANNING ST",,43.171840,-79.233055,,,,,,0
1061,387,"NIAGARA ST + TRAPNELL ST ACCESS",,43.172530,-79.232293,,,,,,0
1062,388,"FACER ST + NIAGARA ST",,43.174525,-79.229177,,,,,,0
1064,390,"FACER ST + CONCORDE AVE",,43.175567,-79.226205,,,,,,0
1065,391,"FACER ST + SHERBOURNE ST",,43.176012,-79.224893,,,,,,0
1066,392,"AUGUSTA AV + GARNET ST",,43.178435,-79.224313,,,,,,0
1067,393,"OBLATE ST + CARLTON ST",,43.180995,-79.224035,,,,,,0
1069,396,"NIAGARA ST + LAURA SECORD",,43.183602,-79.225570,,,,,,0
1070,397,"NIAGARA ST + MEADOWBROOK CR",,43.186248,-79.225657,,,,,,0
1071,398,"NIAGARA ST + BUCHANAN RD",,43.187678,-79.225712,,,,,,0
